mut,rec,seqLen,dualInf,rep,frag_type,seq_names,sim_pval,BC_KA_pval,aligned_start,aligned_end,aligned_length,seq1_begin,seq1_end,seq1_length,seq2_begin,seq2_end,seq2_length,num_poly,num_dif,total_diffs,mismatch_penalty,
0.001,0.000001,1000,0.05,2,GI,seq_309;seq_405,0,6.61E-06,688,1679,992,688,1679,992,688,1679,992,794,0,49,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_309;seq_503,0,6.61E-06,688,1679,992,688,1679,992,688,1679,992,794,0,49,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_309;seq_609,0,6.61E-06,688,1679,992,688,1679,992,688,1679,992,794,0,49,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_309;seq_863,0,6.61E-06,688,1679,992,688,1679,992,688,1679,992,794,0,49,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_15;seq_88,0,6.61E-06,689,1680,992,689,1680,992,689,1680,992,794,0,49,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_15;seq_805,0,6.61E-06,689,1680,992,689,1680,992,689,1680,992,794,0,49,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_15;seq_908,0,6.61E-06,689,1680,992,689,1680,992,689,1680,992,794,0,49,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_19;seq_661,0,6.61E-06,689,1680,992,689,1680,992,689,1680,992,794,0,49,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_86;seq_661,0,6.61E-06,689,1680,992,689,1680,992,689,1680,992,794,0,49,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_88;seq_200,0,6.61E-06,689,1680,992,689,1680,992,689,1680,992,794,0,49,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_88;seq_707,0,6.61E-06,689,1680,992,689,1680,992,689,1680,992,794,0,49,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_88;seq_931,0,6.61E-06,689,1680,992,689,1680,992,689,1680,992,794,0,49,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_88;seq_977,0,6.61E-06,689,1680,992,689,1680,992,689,1680,992,794,0,49,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_116;seq_661,0,6.61E-06,689,1680,992,689,1680,992,689,1680,992,794,0,49,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_209;seq_267,0,6.61E-06,689,1680,992,689,1680,992,689,1680,992,794,0,49,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_209;seq_776,0,6.61E-06,689,1680,992,689,1680,992,689,1680,992,794,0,49,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_287;seq_661,0,6.61E-06,689,1680,992,689,1680,992,689,1680,992,794,0,49,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_342;seq_661,0,6.61E-06,689,1680,992,689,1680,992,689,1680,992,794,0,49,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_370;seq_661,0,6.61E-06,689,1680,992,689,1680,992,689,1680,992,794,0,49,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_661;seq_674,0,6.61E-06,689,1680,992,689,1680,992,689,1680,992,794,0,49,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_661;seq_784,0,6.61E-06,689,1680,992,689,1680,992,689,1680,992,794,0,49,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_805;seq_977,0,6.61E-06,689,1680,992,689,1680,992,689,1680,992,794,0,49,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_908;seq_977,0,6.61E-06,689,1680,992,689,1680,992,689,1680,992,794,0,49,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_86;seq_300,0,7.03E-06,780,1680,901,780,1680,901,780,1680,901,720,0,54,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_300;seq_342,0,7.03E-06,780,1680,901,780,1680,901,780,1680,901,720,0,54,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_650;seq_935,0,7.11E-06,691,1680,990,691,1680,990,691,1680,990,792,0,49,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_218;seq_661,0,7.22E-06,711,1680,970,711,1680,970,711,1680,970,776,0,50,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_218;seq_757,0,7.22E-06,711,1680,970,711,1680,970,711,1680,970,776,0,50,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_218;seq_949,0,7.22E-06,711,1680,970,711,1680,970,711,1680,970,776,0,50,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_218;seq_986,0,7.22E-06,711,1680,970,711,1680,970,711,1680,970,776,0,50,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_309;seq_650,0,7.37E-06,691,1679,989,691,1679,989,691,1679,989,791,0,49,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_187;seq_619,0,7.50E-06,729,1680,952,729,1680,952,729,1680,952,760,0,51,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_362;seq_619,0,7.50E-06,729,1680,952,729,1680,952,729,1680,952,760,0,51,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_405;seq_619,0,7.50E-06,729,1680,952,729,1680,952,729,1680,952,760,0,51,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_619;seq_650,0,7.50E-06,729,1680,952,729,1680,952,729,1680,952,760,0,51,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_619;seq_930,0,7.50E-06,729,1680,952,729,1680,952,729,1680,952,760,0,51,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_86;seq_605,0,7.65E-06,687,1670,984,687,1670,984,687,1670,984,790,0,49,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_342;seq_605,0,7.65E-06,687,1670,984,687,1670,984,687,1670,984,790,0,49,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_104;seq_900,0,7.78E-06,685,1642,958,685,1642,958,685,1642,958,774,0,50,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_757;seq_900,0,7.78E-06,685,1642,958,685,1642,958,685,1642,958,774,0,50,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_104;seq_820,0,7.93E-06,685,1667,983,685,1667,983,685,1667,983,789,0,49,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_820;seq_826,0,7.93E-06,685,1667,983,685,1667,983,685,1667,983,789,0,49,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_49;seq_75,0,8.07E-06,715,1680,966,715,1680,966,715,1680,966,773,0,50,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_75;seq_104,0,8.07E-06,715,1680,966,715,1680,966,715,1680,966,773,0,50,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_75;seq_187,0,8.07E-06,715,1680,966,715,1680,966,715,1680,966,773,0,50,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_75;seq_362,0,8.07E-06,715,1680,966,715,1680,966,715,1680,966,773,0,50,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_75;seq_405,0,8.07E-06,715,1680,966,715,1680,966,715,1680,966,773,0,50,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_75;seq_503,0,8.07E-06,715,1680,966,715,1680,966,715,1680,966,773,0,50,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_75;seq_609,0,8.07E-06,715,1680,966,715,1680,966,715,1680,966,773,0,50,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_75;seq_650,0,8.07E-06,715,1680,966,715,1680,966,715,1680,966,773,0,50,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_75;seq_863,0,8.07E-06,715,1680,966,715,1680,966,715,1680,966,773,0,50,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_75;seq_930,0,8.07E-06,715,1680,966,715,1680,966,715,1680,966,773,0,50,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_88;seq_605,0,8.22E-06,689,1670,982,689,1670,982,689,1670,982,788,0,49,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_815;seq_820,0,8.53E-06,687,1667,981,687,1667,981,687,1667,981,787,0,49,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_720;seq_766,0,8.63E-06,689,1609,921,689,1609,921,689,1609,921,742,0,52,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_720;seq_900,0,8.63E-06,689,1609,921,689,1609,921,689,1609,921,742,0,52,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_720;seq_935,0,8.63E-06,689,1609,921,689,1609,921,689,1609,921,742,0,52,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_88;seq_423,0,8.85E-06,699,1680,982,699,1680,982,699,1680,982,786,0,49,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_738;seq_900,0,9.02E-06,689,1642,954,689,1642,954,689,1642,954,770,0,50,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_88;seq_238,0,9.42E-06,736,1680,945,736,1680,945,736,1680,945,754,0,51,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_187;seq_238,0,9.42E-06,736,1680,945,736,1680,945,736,1680,945,754,0,51,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_238;seq_362,0,9.42E-06,736,1680,945,736,1680,945,736,1680,945,754,0,51,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_238;seq_405,0,9.42E-06,736,1680,945,736,1680,945,736,1680,945,754,0,51,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_238;seq_650,0,9.42E-06,736,1680,945,736,1680,945,736,1680,945,754,0,51,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_238;seq_805,0,9.42E-06,736,1680,945,736,1680,945,736,1680,945,754,0,51,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_238;seq_908,0,9.42E-06,736,1680,945,736,1680,945,736,1680,945,754,0,51,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_238;seq_930,0,9.42E-06,736,1680,945,736,1680,945,736,1680,945,754,0,51,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_15;seq_187,0,9.51E-06,702,1680,979,702,1680,979,702,1680,979,784,0,49,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_187;seq_935,0,9.51E-06,702,1680,979,702,1680,979,702,1680,979,784,0,49,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_68;seq_88,0,9.70E-06,789,1680,892,789,1680,892,789,1680,892,712,0,54,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_187;seq_309,0,9.87E-06,702,1679,978,702,1679,978,702,1679,978,783,0,49,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_128;seq_396,0,9.87E-06,703,1680,978,703,1680,978,703,1680,978,783,0,49,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_930;seq_935,0,9.87E-06,703,1680,978,703,1680,978,703,1680,978,783,0,49,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_309;seq_930,0,1.02E-05,703,1679,977,703,1679,977,703,1679,977,782,0,49,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_104;seq_766,0,1.02E-05,685,1680,996,685,1680,996,685,1680,996,798,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_104;seq_977,0,1.02E-05,685,1680,996,685,1680,996,685,1680,996,798,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_267;seq_935,0,1.02E-05,685,1680,996,685,1680,996,685,1680,996,798,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_287;seq_362,0,1.02E-05,685,1680,996,685,1680,996,685,1680,996,798,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_287;seq_405,0,1.02E-05,685,1680,996,685,1680,996,685,1680,996,798,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_362;seq_522,0,1.02E-05,685,1680,996,685,1680,996,685,1680,996,798,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_405;seq_522,0,1.02E-05,685,1680,996,685,1680,996,685,1680,996,798,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_489;seq_766,0,1.02E-05,685,1680,996,685,1680,996,685,1680,996,798,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_489;seq_935,0,1.02E-05,685,1680,996,685,1680,996,685,1680,996,798,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_522;seq_585,0,1.02E-05,685,1680,996,685,1680,996,685,1680,996,798,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_757;seq_766,0,1.02E-05,685,1680,996,685,1680,996,685,1680,996,798,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_757;seq_977,0,1.02E-05,685,1680,996,685,1680,996,685,1680,996,798,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_776;seq_935,0,1.02E-05,685,1680,996,685,1680,996,685,1680,996,798,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_86;seq_901,0,1.05E-05,688,1635,948,688,1635,948,688,1635,948,766,0,50,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_253;seq_901,0,1.05E-05,688,1635,948,688,1635,948,688,1635,948,766,0,50,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_342;seq_901,0,1.05E-05,688,1635,948,688,1635,948,688,1635,948,766,0,50,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_68;seq_333,0,1.05E-05,791,1680,890,791,1680,890,791,1680,890,710,0,54,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_15;seq_104,0,1.10E-05,687,1680,994,687,1680,994,687,1680,994,796,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_15;seq_362,0,1.10E-05,687,1680,994,687,1680,994,687,1680,994,796,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_15;seq_405,0,1.10E-05,687,1680,994,687,1680,994,687,1680,994,796,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_15;seq_503,0,1.10E-05,687,1680,994,687,1680,994,687,1680,994,796,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_15;seq_748,0,1.10E-05,687,1680,994,687,1680,994,687,1680,994,796,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_15;seq_757,0,1.10E-05,687,1680,994,687,1680,994,687,1680,994,796,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_15;seq_776,0,1.10E-05,687,1680,994,687,1680,994,687,1680,994,796,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_15;seq_826,0,1.10E-05,687,1680,994,687,1680,994,687,1680,994,796,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_49;seq_200,0,1.10E-05,687,1680,994,687,1680,994,687,1680,994,796,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_128;seq_707,0,1.10E-05,687,1680,994,687,1680,994,687,1680,994,796,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_142;seq_666,0,1.10E-05,687,1680,994,687,1680,994,687,1680,994,796,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_200;seq_483,0,1.10E-05,687,1680,994,687,1680,994,687,1680,994,796,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_200;seq_609,0,1.10E-05,687,1680,994,687,1680,994,687,1680,994,796,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_200;seq_696,0,1.10E-05,687,1680,994,687,1680,994,687,1680,994,796,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_200;seq_863,0,1.10E-05,687,1680,994,687,1680,994,687,1680,994,796,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_253;seq_666,0,1.10E-05,687,1680,994,687,1680,994,687,1680,994,796,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_399;seq_422,0,1.10E-05,687,1680,994,687,1680,994,687,1680,994,796,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_422;seq_434,0,1.10E-05,687,1680,994,687,1680,994,687,1680,994,796,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_422;seq_526,0,1.10E-05,687,1680,994,687,1680,994,687,1680,994,796,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_422;seq_732,0,1.10E-05,687,1680,994,687,1680,994,687,1680,994,796,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_431;seq_526,0,1.10E-05,687,1680,994,687,1680,994,687,1680,994,796,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_431;seq_732,0,1.10E-05,687,1680,994,687,1680,994,687,1680,994,796,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_431;seq_920,0,1.10E-05,687,1680,994,687,1680,994,687,1680,994,796,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_434;seq_748,0,1.10E-05,687,1680,994,687,1680,994,687,1680,994,796,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_434;seq_986,0,1.10E-05,687,1680,994,687,1680,994,687,1680,994,796,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_503;seq_666,0,1.10E-05,687,1680,994,687,1680,994,687,1680,994,796,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_526;seq_748,0,1.10E-05,687,1680,994,687,1680,994,687,1680,994,796,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_526;seq_986,0,1.10E-05,687,1680,994,687,1680,994,687,1680,994,796,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_732;seq_748,0,1.10E-05,687,1680,994,687,1680,994,687,1680,994,796,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_732;seq_986,0,1.10E-05,687,1680,994,687,1680,994,687,1680,994,796,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_748;seq_920,0,1.10E-05,687,1680,994,687,1680,994,687,1680,994,796,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_920;seq_986,0,1.10E-05,687,1680,994,687,1680,994,687,1680,994,796,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_931;seq_949,0,1.10E-05,687,1680,994,687,1680,994,687,1680,994,796,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_142;seq_960,0,1.10E-05,687,1651,965,687,1651,965,687,1651,965,780,0,49,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_253;seq_960,0,1.10E-05,687,1651,965,687,1651,965,687,1651,965,780,0,49,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_503;seq_960,0,1.10E-05,687,1651,965,687,1651,965,687,1651,965,780,0,49,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_15;seq_277,0,1.13E-05,722,1632,911,722,1632,911,722,1632,911,735,0,52,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_195;seq_277,0,1.13E-05,722,1632,911,722,1632,911,722,1632,911,735,0,52,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_218;seq_277,0,1.13E-05,722,1632,911,722,1632,911,722,1632,911,735,0,52,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_277;seq_309,0,1.13E-05,722,1632,911,722,1632,911,722,1632,911,735,0,52,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_619;seq_720,0,1.14E-05,729,1609,881,729,1609,881,729,1609,881,708,0,54,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_17;seq_88,0,1.14E-05,688,1680,993,688,1680,993,688,1680,993,795,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_19;seq_86,0,1.14E-05,688,1680,993,688,1680,993,688,1680,993,795,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_19;seq_342,0,1.14E-05,688,1680,993,688,1680,993,688,1680,993,795,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_86;seq_310,0,1.14E-05,688,1680,993,688,1680,993,688,1680,993,795,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_86;seq_784,0,1.14E-05,688,1680,993,688,1680,993,688,1680,993,795,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_128;seq_184,0,1.14E-05,688,1680,993,688,1680,993,688,1680,993,795,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_128;seq_370,0,1.14E-05,688,1680,993,688,1680,993,688,1680,993,795,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_128;seq_646,0,1.14E-05,688,1680,993,688,1680,993,688,1680,993,795,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_128;seq_766,0,1.14E-05,688,1680,993,688,1680,993,688,1680,993,795,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_128;seq_935,0,1.14E-05,688,1680,993,688,1680,993,688,1680,993,795,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_310;seq_342,0,1.14E-05,688,1680,993,688,1680,993,688,1680,993,795,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_342;seq_784,0,1.14E-05,688,1680,993,688,1680,993,688,1680,993,795,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_707;seq_949,0,1.14E-05,688,1680,993,688,1680,993,688,1680,993,795,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_757;seq_768,0,1.14E-05,688,1680,993,688,1680,993,688,1680,993,795,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_768;seq_949,0,1.14E-05,688,1680,993,688,1680,993,688,1680,993,795,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_768;seq_986,0,1.14E-05,688,1680,993,688,1680,993,688,1680,993,795,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_15;seq_309,0,1.18E-05,688,1679,992,688,1679,992,688,1679,992,794,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_47;seq_309,0,1.18E-05,688,1679,992,688,1679,992,688,1679,992,794,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_309;seq_441,0,1.18E-05,688,1679,992,688,1679,992,688,1679,992,794,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_309;seq_489,0,1.18E-05,688,1679,992,688,1679,992,688,1679,992,794,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_309;seq_628,0,1.18E-05,688,1679,992,688,1679,992,688,1679,992,794,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_309;seq_748,0,1.18E-05,688,1679,992,688,1679,992,688,1679,992,794,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_309;seq_826,0,1.18E-05,688,1679,992,688,1679,992,688,1679,992,794,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_15;seq_738,0,1.18E-05,689,1680,992,689,1680,992,689,1680,992,794,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_86;seq_209,0,1.18E-05,689,1680,992,689,1680,992,689,1680,992,794,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_88;seq_116,0,1.18E-05,689,1680,992,689,1680,992,689,1680,992,794,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_88;seq_287,0,1.18E-05,689,1680,992,689,1680,992,689,1680,992,794,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_88;seq_399,0,1.18E-05,689,1680,992,689,1680,992,689,1680,992,794,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_88;seq_434,0,1.18E-05,689,1680,992,689,1680,992,689,1680,992,794,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_88;seq_522,0,1.18E-05,689,1680,992,689,1680,992,689,1680,992,794,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_88;seq_674,0,1.18E-05,689,1680,992,689,1680,992,689,1680,992,794,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_116;seq_805,0,1.18E-05,689,1680,992,689,1680,992,689,1680,992,794,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_116;seq_908,0,1.18E-05,689,1680,992,689,1680,992,689,1680,992,794,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_128;seq_661,0,1.18E-05,689,1680,992,689,1680,992,689,1680,992,794,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_143;seq_661,0,1.18E-05,689,1680,992,689,1680,992,689,1680,992,794,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_171;seq_661,0,1.18E-05,689,1680,992,689,1680,992,689,1680,992,794,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_199;seq_661,0,1.18E-05,689,1680,992,689,1680,992,689,1680,992,794,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_209;seq_253,0,1.18E-05,689,1680,992,689,1680,992,689,1680,992,794,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_209;seq_342,0,1.18E-05,689,1680,992,689,1680,992,689,1680,992,794,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_209;seq_362,0,1.18E-05,689,1680,992,689,1680,992,689,1680,992,794,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_209;seq_405,0,1.18E-05,689,1680,992,689,1680,992,689,1680,992,794,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_209;seq_585,0,1.18E-05,689,1680,992,689,1680,992,689,1680,992,794,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_287;seq_805,0,1.18E-05,689,1680,992,689,1680,992,689,1680,992,794,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_287;seq_908,0,1.18E-05,689,1680,992,689,1680,992,689,1680,992,794,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_313;seq_661,0,1.18E-05,689,1680,992,689,1680,992,689,1680,992,794,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_381;seq_759,0,1.18E-05,689,1680,992,689,1680,992,689,1680,992,794,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_401;seq_661,0,1.18E-05,689,1680,992,689,1680,992,689,1680,992,794,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_503;seq_661,0,1.18E-05,689,1680,992,689,1680,992,689,1680,992,794,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_522;seq_805,0,1.18E-05,689,1680,992,689,1680,992,689,1680,992,794,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_522;seq_908,0,1.18E-05,689,1680,992,689,1680,992,689,1680,992,794,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_573;seq_661,0,1.18E-05,689,1680,992,689,1680,992,689,1680,992,794,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_617;seq_661,0,1.18E-05,689,1680,992,689,1680,992,689,1680,992,794,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_661;seq_727,0,1.18E-05,689,1680,992,689,1680,992,689,1680,992,794,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_661;seq_768,0,1.18E-05,689,1680,992,689,1680,992,689,1680,992,794,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_661;seq_949,0,1.18E-05,689,1680,992,689,1680,992,689,1680,992,794,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_674;seq_805,0,1.18E-05,689,1680,992,689,1680,992,689,1680,992,794,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_674;seq_908,0,1.18E-05,689,1680,992,689,1680,992,689,1680,992,794,0,48,None,"
"
0.001,0.000001,1000,0.05,2,GI,seq_738;seq_977,0,1.18E-05,689,1680,992,689,1680,992,689,1680,992,794,0,48,None,"
"
